a_lot,device,device_group,department,package,bond_wire,ship_package,uk_input,final_test_input,final_test_para_fails,final_test_gross_fails,final_test_output,final_test_yield,delivery_date,ship_package,die_size_code,transistor_type
455614,ZXMP6A17G,UMOS,SMD,SOT223,CU,TA,27367.0,26322,139.0,593.0,25590,0.9721905630271256,2019-02-19,TA,E   ,pMOSe
455613,ZXMP6A17G,UMOS,SMD,SOT223,AU,TA,166836.0,164479,1842.0,1890.0,160747,0.9773101733351978,2019-02-06,TA,E   ,pMOSe
455612,ZXMP6A17G,UMOS,SMD,SOT223,AU,TA,28630.0,30234,110.0,997.0,29127,0.9633855923794403,2019-01-30,TA,E   ,pMOSe
455611,ZXMP6A17G,UMOS,SMD,SOT223,AU,TA,21569.0,21451,35.0,346.0,21070,0.9822385902755116,2019-01-30,TA,E   ,pMOSe
455609,ZXMP6A13G,UMOS,SMD,SOT223,AU,TA,212843.0,212880,2456.0,1822.0,208602,0.9799041713641489,2019-03-11,TA,B,pMOSe
455608,ZXMN10A11G,UMOS,SMD,SOT223,CU,TA,160158.0,159960,4490.0,280.0,155190,0.9701800450112528,2019-01-28,TA,C   ,nMOSe
455607,ZVP2110G,MOSFET-M,SMD,SOT223,CU,TA,80784.0,80450,118.0,988.0,79344,0.9862523306401492,2019-02-04,TA,C   ,pMOSe
455605,ZVN4306G,MOSFET-H,SMD,SOT223,CU,TA,21463.0,20430,2954.0,33.0,17443,0.8537934410181106,2019-02-12,TA,E   ,nMOSe
455604,FZT955,HT,SMD,SOT223,CU,TA,218803.0,217745,4852.0,2970.0,209923,0.964077246320237,2019-02-13,TA,E   ,pnp
455603,FZT955,HT,SMD,SOT223,CU,TA,97560.0,96735,223.0,570.0,95942,0.9918023466170466,2019-02-12,TA,E   ,pnp
455602,FZT855,HT,SMD,SOT223,CU,TA,57029.0,56716,583.0,389.0,55744,0.982861978983003,2019-02-07,TA,E   ,npn
455601,FZT853,HT,SMD,SOT223,CU,TA,121526.0,120622,2701.0,1737.0,116184,0.9632073751057021,2019-02-08,TA,E   ,npn
455600,FZT758,MT,SMD,SOT223,AU,TA,22521.0,22335,459.0,221.0,21655,0.9695545108573987,2019-02-07,TA,C,pnp
455599,FZT751Q,MT,SMD,SOT223,AU,TC,102547.0,103093,2061.0,455.0,100577,0.9755948512508124,2019-02-04,TC,C   ,pnp
455598,FZT689B,MT,SMD,SOT223,CU,TA,221424.0,220944,1022.0,856.0,219066,0.9915001086248099,2019-02-01,TA,C   ,npn
455597,FZT689B,MT,SMD,SOT223,CU,TA,77916.0,77558,602.0,93.0,76863,0.9910389643879419,2019-01-30,TA,C   ,npn
455596,FZT658,MT,SMD,SOT223,AU,TA,10814.0,10224,30.0,9.0,10185,0.9961854460093896,2019-01-31,TA,C   ,npn
455595,ZXCT1008QF,IC,SMD,LFSOT23,AU,TC,42043.0,35800,3402.0,207.0,32191,0.8991899441340783,2019-01-28,TC,B,
455575,ZXCT1008QF,IC,SMD,LFSOT23,AU,TC,282100.0,279224,37386.0,2194.0,239644,0.858250007162708,2019-01-25,TC,B,
455574,ZXTN25100DFH,SS6,SMD,LFSOT23,AU,TA,218790.0,216089,2618.0,189.0,213282,0.9870099819981581,2019-02-11,TA,B   ,
455573,ZXTN25100DFH,SS6,SMD,LFSOT23,AU,TA,234510.0,233597,4292.0,189.0,229116,0.9808173906342975,2019-02-07,TA,B   ,
455572,ZXTN25100DFH,SS6,SMD,LFSOT23,AU,TA,172170.0,170668,373.0,139.0,170156,0.9970000234373169,2019-02-11,TA,B   ,
455571,ZXMP3A13F,UMOS,SMD,SOT23,CU,TA,38289.0,38156,199.0,239.0,37718,0.9885208093091519,2019-01-28,TA,B   ,pMOSe
455570,ZXMP10A13F,UMOS,SMD,SOT23,CU,TA,19440.0,19347,676.0,36.0,18635,0.9631984286969556,2019-02-04,TA,B   ,pMOSe
455569,ZXMP10A13FQ,UMOS,SMD,SOT23,AU,TA,58131.0,57868,325.0,281.0,57262,0.9895278910624179,2019-02-05,TA,B   ,pMOSe
455568,ZXM61N02F,HDMOS,SMD,SOT23,AU,TA,191425.0,185347,1247.0,1259.0,182841,0.9864794142877953,2019-02-08,TA,B   ,
455567,FMMT722,ST,SMD,SOT23,CU,TA,95867.0,95597,653.0,709.0,94235,0.9857526909840267,2019-01-31,TA,B   ,pnp
455565,FMMT717,ST,SMD,SOT23,CU,TA,37214.0,36810,887.0,135.0,35788,0.9722358054876392,2019-02-04,TA,B   ,pnp
455564,FMMT625,ST,SMD,SOT23,CU,TA,251280.0,249347,591.0,1630.0,247126,0.9910927342217873,2019-02-04,TA,B   ,npn
455563,FMMT624,ST,SMD,SOT23,CU,TA,347643.0,345360,4157.0,2584.0,338619,0.9804812369701181,2019-02-07,TA,B   ,npn
455561,FMMT624,ST,SMD,SOT23,CU,TA,284131.0,282518,3066.0,1277.0,278175,0.9846275281574979,2019-02-04,TA,B   ,npn
455559,FMMT624,ST,SMD,SOT23,CU,TA,145425.0,144356,1155.0,458.0,142743,0.9888262351409016,2019-02-01,TA,B   ,npn
455558,FMMT624,ST,SMD,SOT23,CU,TA,75733.0,74140,745.0,445.0,72950,0.9839492851362287,2019-01-28,TA,B   ,npn
455535,ZXTN08400BFF,MT,SMD,SOT23F,CU,TA,103149.0,101559,1693.0,127.0,99739,0.9820793824279482,2019-02-12,TA,C   ,npn
455534,ZXMS6004FF,SVMOS,SMD,SOT23F,AU,TA,206612.0,205832,26688.0,501.0,178643,0.8679068366434762,2019-02-22,TA,C   ,
455533,ZXMS6004FFQ,SVMOS,SMD,SOT23F,AU,TA,77473.0,76885,21915.0,243.0,54727,0.711803342654614,2019-02-18,TA,C   ,
455532,ZTL432AFF,IC,SMD,SOT23F,CU,TA,53649.0,53203,1150.0,50.0,52003,0.9774448809277673,2019-02-11,TA,A   ,
455531,ZTL431BFF,IC,SMD,SOT23F,CU,TA,48382.0,47672,2226.0,117.0,45329,0.9508516529619063,2019-02-07,TA,A   ,
455530,ZTL431AFF,IC,SMD,SOT23F,CU,TA,55137.0,54953,648.0,28.0,54277,0.9876985787855076,2019-02-08,TA,A   ,
455529,ZVN4306A,MOSFET-H,SMD,ELineX (STZ),AU,STZ,10860.0,10848,785.0,102.0,9961,0.9182337758112095,2019-03-05,STZ,E   ,n-Kanal
455528,ZVN4306A,MOSFET-H,SMD,ELineX (Schüttgut),AU,Schüttgut,32580.0,32540,1583.0,242.0,30715,0.9439151813153043,2019-02-22,Schüttgut,E   ,n-Kanal
455176,FZT955,HT,SMD,SOT223,CU,TA,32520.0,32318,141.0,393.0,31784,0.9834767002908595,2019-02-01,TA,E   ,pnp
455175,FZT653,MT,SMD,SOT223,CU,TA,104910.0,104648,2623.0,663.0,101362,0.9685994954514181,2019-01-30,TA,C   ,npn
455132,ZXTP25020DFH,SS6,SMD,LFSOT23,AU,TA,206546.0,203807,2692.0,636.0,200479,0.9836708258303198,2019-02-06,TA,B   ,
455130,ZXTP25020DFH,SS6,SMD,LFSOT23,AU,TA,194720.0,192829,4378.0,679.0,187772,0.9737746915661026,2019-02-04,TA,B   ,
455126,ZXRE4041CF,IC,SMD,SOT23,AU,TA,57616.0,56964,46.0,15.0,56903,0.9989291482339724,2019-02-04,TA,B   ,
455125,ZXRE125CF,IC,SMD,SOT23,AU,TA,40029.0,39956,3.0,10.0,39943,0.999674642106317,2019-02-04,TA,B   ,
455124,ZXMN3B01F,UMOS,SMD,SOT23,CU,TA,222682.0,221239,1176.0,794.0,219269,0.9910956024932313,2019-01-22,TA,B,
455123,ZXM61N02F,HDMOS,SMD,SOT23,AU,TA,349198.0,347943,1188.0,1670.0,345085,0.9917860109270772,2019-02-07,TA,B   ,
455122,ZXM61N02F,HDMOS,SMD,SOT23,AU,TA,200820.0,199386,523.0,1347.0,197516,0.9906212071058148,2019-02-05,TA,B   ,
455121,ZXM61N02F,HDMOS,SMD,SOT23,AU,TA,200820.0,146285,124.0,432.0,145729,0.9961992001914072,2019-02-04,TA,B   ,
455120,FMMT634,ST,SMD,SOT23,CU,TA,224202.0,222167,2208.0,937.0,219022,0.985843982229584,2019-01-31,TA,B   ,npn
455119,FMMT625,ST,SMD,SOT23,CU,TA,190953.0,190247,1085.0,1120.0,188042,0.9884098040967795,2019-01-29,TA,B   ,npn
455118,FMMT624,ST,SMD,SOT23,CU,TA,192522.0,191139,2864.0,1101.0,187174,0.979255934163096,2019-01-23,TA,B   ,npn
455117,FMMT618Q,ST,SMD,SOT23,AU,TA,55035.0,54838,124.0,287.0,54427,0.9925051971260804,2019-02-19,TA,B   ,npn
455116,FMMT493,HT,SMD,SOT23,CU,TA,96690.0,96621,200.0,494.0,95927,0.9928172964469422,2019-01-18,TA,A   ,npn
455115,FMMT491AQ,HT,SMD,SOT23,AU,TA,196878.0,196550,798.0,415.0,195337,0.9938285423556347,2019-01-22,TA,A   ,npn
455114,FMMT491AQ,HT,SMD,SOT23,AU,TA,164065.0,163820,1518.0,773.0,161529,0.9860151385667195,2019-01-21,TA,A   ,npn
455102,ZXMN6A09G,UMOS,SMD,SOT223,CU,TA,80889.0,80495,281.0,651.0,79563,0.9884216410957203,2019-01-31,TA,F   ,nMOSe
455101,ZXMN10A11G,UMOS,SMD,SOT223,CU,TA,31558.0,31247,510.0,17.0,30720,0.9831343809005665,2019-01-24,TA,C   ,nMOSe
455100,ZX5T955G,HT,SMD,SOT223,PD,TA,34886.0,33105,602.0,434.0,32069,0.9687056335900921,2019-01-24,TA,D,
455099,ZX5T955G,HT,SMD,SOT223,PD,TA,197968.0,197968,5901.0,548.0,191519,0.9674240281257577,2019-01-25,TA,D,
455098,ZX5T955G,HT,SMD,SOT223,PD,TA,25922.0,25772,675.0,157.0,24940,0.9677169020642558,2019-01-24,TA,D,
455097,FZT951,HT,SMD,SOT223,CU,TA,135500.0,133920,970.0,2895.0,130055,0.971139486260454,2019-01-28,TA,E   ,pnp
455096,FZT855,HT,SMD,SOT223,CU,TA,69216.0,69106,1765.0,1412.0,65929,0.9540271467021677,2019-01-31,TA,E   ,npn
455095,FZT753Q,MT,SMD,SOT223,AU,TA,192800.0,191076,2487.0,370.0,188219,0.9850478343695702,2019-02-06,TA,C   ,pnp
455094,FZT753Q,MT,SMD,SOT223,AU,TA,245179.0,245104,1771.0,300.0,243033,0.99155052549122,2019-02-05,TA,C   ,pnp
455093,FZT751,MT,SMD,SOT223,CU,TA,321995.0,320833,309.0,1362.0,319162,0.9947916829004497,2019-01-29,TA,C   ,pnp
455092,FZT694B,MT,SMD,SOT223,CU,TA,118026.0,117783,166.0,954.0,116663,0.9904909876637545,2019-01-30,TA,C   ,npn
455090,FZT690B,MT,SMD,SOT223,CU,TA,117042.0,116151,,,116151,1.0,2019-01-30,TA,C   ,npn
455088,BSP75N,SVMOS,SMD,SOT223,AU,TA,125782.0,125544,6983.0,1086.0,117475,0.9357277129930542,2019-02-18,TA,E   ,
455086,BSP75N,SVMOS,SMD,SOT223,AU,TA,5321.0,5328,30.0,50.0,5248,0.984984984984985,2019-01-30,TA,E   ,
455084,BSP75N,SVMOS,SMD,SOT223,AU,TA,71285.0,71130,254.0,230.0,70646,0.9931955574300576,2019-02-13,TA,E   ,
455082,BSP75N,SVMOS,SMD,SOT223,AU,TA,32551.0,32391,273.0,277.0,31841,0.9830199746843259,2019-02-12,TA,E   ,
455081,BSP75G,SVMOS,SMD,SOT223,AU,TA,60581.0,60291,357.0,808.0,59126,0.9806770496425669,2019-02-08,TA,E   ,
455031,ZHB6790,4MT,SMD,SM8,AU,TA,19383.0,16483,202.0,960.0,15321,0.9295031244312322,2019-03-06,TA,C   ,2pnp-2npn
455030,ZDT6790,2MT,SMD,SM8,CU,TA,38708.0,38419,163.0,550.0,37706,0.9814414742705432,2019-02-05,TA,C   ,pnp-npn
455029,ZDT6790,2MT,SMD,SM8,CU,TA,64631.0,64602,237.0,604.0,63761,0.9869818271880128,2019-02-05,TA,C   ,pnp-npn
455028,ZXTP07040DFF,MT,SMD,SOT23F,CU,TA,52456.0,52157,2307.0,150.0,49700,0.9528922292309757,2019-02-04,TA,C   ,
455027,ZXTN08400BFF,MT,SMD,SOT23F,CU,TA,57305.0,56536,2826.0,375.0,53335,0.9433812084335644,2019-02-13,TA,C   ,npn
455026,ZXMS6004FF,SVMOS,SMD,SOT23F,AU,TA,105379.0,105284,137.0,79.0,105068,0.9979484062155694,2019-02-18,TA,C   ,
455025,ZXMS6004FFQ,SVMOS,SMD,SOT23F,AU,TA,92264.0,92341,232.0,31.0,92078,0.9971518610368092,2019-02-15,TA,C   ,
455024,ZXMS6004FFQ,SVMOS,SMD,SOT23F,AU,TA,216380.0,215636,5656.0,50.0,209930,0.9735387412120425,2019-03-11,TA,C   ,
454665,ZXMS6005DT8Q,2SVMOS,SMD,SM8,AU,TA,77018.0,76810,93.0,230.0,76487,0.9957948183830231,2019-02-04,TA,D,
454664,ZXMS6004DT8,2SVMOS,SMD,SM8,AU,TA,85540.0,84579,8936.0,1033.0,74610,0.8821338630156422,2019-02-07,TA,C   ,
454663,ZHB6718,4LT,SMD,SM8,AU,TA,48832.0,48414,984.0,4599.0,42831,0.8846821167430908,2019-03-05,TA,B   ,2pnp-2npn
454662,ZDT694Q,2MT,SMD,SM8,AU,TA,12222.0,12198,6.0,34.0,12158,0.9967207738973602,2019-02-13,TA,C   ,2npn
454661,ZDT6718,2LT,SMD,SM8,AU,TA,39072.0,37399,534.0,512.0,36353,0.9720313377363031,2019-03-06,TA,B   ,npn-pnp
454660,ZTX689B,MT,SMD,ELineX (STZ),AU,STZ,52456.0,51792,223.0,430.0,51139,0.98739187519308,2019-02-28,STZ,C   ,npn
454659,ZTX689B,MT,SMD,ELineX (Schüttgut),AU,Schüttgut,52456.0,52032,12.0,196.0,51824,0.9960024600246002,2019-02-22,Schüttgut,C   ,npn
454658,ZTX560,VT,SMD,ELineX (STZ),AU,STZ,19929.0,19580,708.0,80.0,18792,0.9597548518896833,2019-02-28,STZ,B   ,
454657,ZTX1049A,HT,SMD,ELineX (STZ),AU,STZ,8406.0,8384,142.0,53.0,8189,0.9767414122137404,2019-02-21,STZ,D   ,npn
454651,ZXTP25060BFH,SS6,SMD,LFSOT23,AU,TA,165697.0,164711,2025.0,1817.0,160869,0.9766742961915111,2019-02-20,TA,B   ,
454649,ZXTP23140BFH,SS6,SMD,LFSOT23,AU,TA,10085.0,9906,49.0,76.0,9781,0.9873813850191803,2019-02-11,TA,D   ,
454647,ZXTP2025F,SS6,SMD,LFSOT23,AU,TA,9627.0,9443,78.0,192.0,9173,0.9714073917187335,2019-02-08,TA,D   ,
454646,ZXTN25020CFH,SS6,SMD,LFSOT23,AU,TA,39143.0,39002,153.0,76.0,38773,0.9941285062304497,2019-01-28,TA,B   ,
454644,ZXMN3B01F,UMOS,SMD,SOT23,CU,TA,207131.0,206211,3777.0,804.0,201630,0.9777848902337897,2019-01-28,TA,B,
454642,ZXMN3A01FQ,UMOS,SMD,SOT23,AU,TA,37460.0,37125,174.0,926.0,36025,0.9703703703703703,2019-01-28,TA,B   ,nMOSe
454640,ZXMN2A01F,UMOS,SMD,SOT23,CU,TA,15521.0,15461,61.0,84.0,15316,0.9906215639350624,2019-01-25,TA,B   ,nMOSe
454639,ZRC250F01,IC,SMD,SOT23,AU,TA,61093.0,60752,199.0,27.0,60526,0.9962799578614696,2019-02-01,TA,B   ,
454638,FMMT722,ST,SMD,SOT23,CU,TA,208511.0,207838,904.0,920.0,206014,0.9912239340255391,2019-01-29,TA,B   ,pnp
454637,FMMT624,ST,SMD,SOT23,CU,TC,38634.0,38552,167.0,200.0,38185,0.990480390122432,2019-01-18,TC,B   ,npn
454634,FMMT624,ST,SMD,SOT23,CU,TA,192785.0,189720,826.0,818.0,188076,0.9913345983554712,2019-01-23,TA,B   ,npn
454633,FMMT619,ST,SMD,SOT23,CU,TA,96518.0,96259,301.0,207.0,95751,0.9947225713959215,2019-01-24,TA,B   ,npn
454631,FMMT593,HT,SMD,SOT23,AU,TA,65626.0,65249,93.0,52.0,65104,0.9977777437202102,2019-01-28,TA,A   ,pnp
454630,FMMT593Q,HT,SMD,SOT23,AU,TA,131252.0,130300,253.0,99.0,129948,0.9972985418265541,2019-01-28,TA,A   ,pnp
454629,FMMT591,HT,SMD,SOT23,CU,TA,64910.0,64819,119.0,114.0,64586,0.9964053749672164,2019-01-21,TA,A   ,pnp
454628,FMMT591Q,HT,SMD,SOT23,AU,TC,162159.0,161878,111.0,214.0,161553,0.997992315200336,2019-01-21,TC,A   ,pnp
454626,FMMT591Q,HT,SMD,SOT23,AU,TA,97357.0,97259,111.0,87.0,97061,0.9979641986859827,2019-01-28,TA,A   ,pnp
454624,FMMT560Q,VT,SMD,SOT23,AU,TC,139735.0,139435,203.0,195.0,139037,0.9971456234087568,2019-01-30,TC,B   ,pnp
454622,FMMT493,HT,SMD,SOT23,CU,TC,63825.0,62964,66.0,80.0,62818,0.9976812146623467,2019-01-18,TC,A   ,npn
454621,FMMT493,HT,SMD,SOT23,CU,TA,226022.0,225641,128.0,260.0,225253,0.9982804543500516,2019-01-16,TA,A   ,npn
454594,ZXTN19060CG,HT,SMD,SOT223,PD,TA,89955.0,88964,141.0,1015.0,87808,0.9870059799469448,2019-01-22,TA,C   ,
454593,ZXMS6005SG,SVMOS,SMD,SOT223,AU,TA,22514.0,22455,575.0,21.0,21859,0.9734580271654419,2019-02-07,TA,D   ,
454592,ZXMS6004SG,SVMOS,SMD,SOT223,AU,TA,52629.0,52386,978.0,232.0,51176,0.9769022257855152,2019-01-16,TA,C   ,
454590,ZXMS6004DG,SVMOS,SMD,SOT223,AU,TA,102270.0,102012,119.0,125.0,101768,0.9976081245343685,2019-01-31,TA,C   ,
454589,ZXMP6A17G,UMOS,SMD,SOT223,CU,TA,176712.0,176566,272.0,1649.0,174645,0.989120215670061,2019-01-22,TA,E   ,pMOSe
454587,ZXMP6A17G,UMOS,SMD,SOT223,CU,TA,163954.0,163413,101.0,1917.0,161395,0.9876509212853323,2019-01-21,TA,E   ,pMOSe
454585,ZXMP10A17GQ,UMOS,SMD,SOT223,AU,TA,173231.0,172345,4242.0,2097.0,166006,0.9632191244306478,2019-02-06,TA,E   ,
454584,ZXMN6A09G,UMOS,SMD,SOT223,CU,TA,80604.0,80439,1660.0,387.0,78392,0.9745521451037432,2019-01-16,TA,F   ,nMOSe
454583,ZVP2106G,MOSFET-M,SMD,SOT223,CU,TA,148104.0,147669,612.0,1267.0,145790,0.9872755960966757,2019-01-21,TA,C   ,pMOSe
454582,ZVP0545G,MOSFET-M,SMD,SOT223,AU,TA,122553.0,122137,1263.0,1415.0,119459,0.9780738023694704,2019-01-23,TA,C   ,pMOSe
454580,FZT951,HT,SMD,SOT223,CU,TA,75719.0,74902,1986.0,1520.0,71396,0.9531921711035753,2019-01-28,TA,E   ,pnp
454579,FZT951Q,HT,SMD,SOT223,AU,TA,149471.0,148950,3144.0,1656.0,144150,0.9677744209466264,2019-01-29,TA,E   ,pnp
454578,FZT694B,MT,SMD,SOT223,CU,TA,65570.0,65370,110.0,237.0,65023,0.9946917546275049,2019-01-29,TA,C   ,npn
454577,FZT655,MT,SMD,SOT223,CU,TA,142389.0,142010,194.0,924.0,140892,0.9921273149778185,2019-01-24,TA,C   ,npn
454576,FZT655,MT,SMD,SOT223,CU,TA,182056.0,181227,296.0,955.0,179976,0.993097055074575,2019-01-24,TA,C   ,npn
454575,FZT603,MT,SMD,SOT223,CU,TA,160380.0,160051,1369.0,643.0,158039,0.9874290070040175,2019-01-24,TA,C   ,npn
454574,FZT600BQ,MT,SMD,SOT223,AU,TA,26730.0,26647,259.0,587.0,25801,0.968251585544339,2019-02-11,TA,C   ,npn
454573,FZT591A,LT,SMD,SOT223,CU,TA,31417.0,31151,394.0,105.0,30652,0.983981252608263,2019-02-12,TA,A   ,pnp
454572,BSP75N,SVMOS,SMD,SOT223,AU,TA,82500.0,82077,13917.0,949.0,67211,0.8188773956163116,2019-01-30,TA,E   ,
454571,BSP75N,SVMOS,SMD,SOT223,AU,TA,54856.0,54583,147.0,667.0,53769,0.9850869318285913,2019-01-30,TA,E   ,
454570,BSP75N,SVMOS,SMD,SOT223,AU,TA,10407.0,10223,31.0,87.0,10105,0.9884573999804362,2019-01-29,TA,E   ,
454569,ZXTP07040DFF,MT,SMD,SOT23F,CU,TA,39342.0,39261,964.0,72.0,38225,0.9736124907669188,2019-01-18,TA,C   ,
454568,ZXTN19100CFF,MT,SMD,SOT23F,CU,TA,48015.0,47632,307.0,118.0,47207,0.9910774269398723,2019-01-29,TA,C   ,
454567,ZXTN19060CFF,MT,SMD,SOT23F,CU,TA,36609.0,35972,462.0,6.0,35504,0.98698988101857,2019-01-28,TA,C   ,npn
454566,ZXTN08400BFF,MT,SMD,SOT23F,CU,TA,45844.0,45708,911.0,154.0,44643,0.9766999212391704,2019-01-24,TA,C   ,npn
454565,ZXTN07045EFF,MT,SMD,SOT23F,CU,TA,39266.0,39087,588.0,205.0,38294,0.9797119246808402,2019-01-28,TA,C   ,
454564,ZXMS6004FF,SVMOS,SMD,SOT23F,AU,TA,203074.0,201795,1162.0,42.0,200591,0.9940335488986347,2019-02-06,TA,C   ,
454563,ZXMS6004FFQ,SVMOS,SMD,SOT23F,AU,TA,39350.0,39256,34.0,20.0,39202,0.9986244141023028,2019-01-30,TA,C   ,
454562,ZTL432AFF,IC,SMD,SOT23F,CU,TA,52223.0,51854,3979.0,103.0,47772,0.9212789755852971,2019-01-22,TA,A   ,
454561,ZTL431AFF,IC,SMD,SOT23F,CU,TA,51046.0,50765,3399.0,10.0,47356,0.932847434255885,2019-01-15,TA,A   ,
453702,FZT694B,MT,SMD,SOT223,CU,TA,104912.0,104762,1271.0,397.0,103094,0.9840781962925488,2019-01-14,TA,C   ,npn
453701,FZT690B,MT,SMD,SOT223,CU,TA,183596.0,182685,1525.0,2977.0,178183,0.9753564879437283,2019-01-22,TA,C   ,npn
453700,FZT651,MT,SMD,SOT223,CU,TC,327850.0,326736,166.0,2294.0,324276,0.9924709857499633,2019-01-21,TC,C   ,npn
453699,FZT651,MT,SMD,SOT223,CU,TA,275394.0,274555,1127.0,1421.0,272007,0.9907195279634318,2019-01-18,TA,C   ,npn
453698,FZT651,MT,SMD,SOT223,CU,TA,314736.0,314496,910.0,3366.0,310220,0.9864036426536427,2019-01-23,TA,C   ,npn
453697,FZT651,MT,SMD,SOT223,CU,TA,301511.0,301077,948.0,2361.0,297768,0.9890094560527706,2019-01-21,TA,C   ,npn
453695,ZXTP2012G,HT,SMD,SOT223,PD,TA,114511.0,114319,1983.0,1686.0,110650,0.9679055974947297,2019-01-16,TA,D   ,
453694,ZXMP7A17G,UMOS,SMD,SOT223,AU,TA,175213.0,174574,184.0,1133.0,173257,0.9924559212712087,2019-01-23,TA,E   ,
453693,ZXMP6A17G,UMOS,SMD,SOT223,AU,TA,123378.0,118525,806.0,521.0,117198,0.9888040497785278,2019-01-14,TA,E   ,pMOSe
453692,ZXMP6A17G,UMOS,SMD,SOT223,AU,TA,47879.0,47538,282.0,1017.0,46239,0.972674491985359,2019-01-11,TA,E   ,pMOSe
453691,ZXMP6A17G,UMOS,SMD,SOT223,AU,TA,47075.0,45334,53.0,104.0,45177,0.9965368156350642,2019-01-10,TA,E   ,pMOSe
453690,ZXMP4A16GQ,UMOS,SMD,SOT223,AU,TA,112426.0,111896,1382.0,1172.0,109342,0.9771752341459927,2019-01-28,TA,E   ,pMOSe
453689,ZX5T951G,HT,SMD,SOT223,PD,TA,69848.0,69502,1254.0,799.0,67449,0.9704612816897356,2019-01-15,TA,D   ,
453688,FZT955-79,HT,SMD,SOT223,AU,TA,26617.0,26464,161.0,319.0,25984,0.9818621523579202,2019-01-31,TA,E   ,pnp
453687,FZT849,HT,SMD,SOT223,CU,TA,94648.0,94309,1461.0,1262.0,91586,0.9711268277682936,2019-01-04,TA,E   ,npn
453686,FZT789A,MT,SMD,SOT223,CU,TA,35972.0,35700,117.0,236.0,35347,0.9901120448179271,2019-01-09,TA,C   ,pnp
453685,FZT753Q,MT,SMD,SOT223,AU,TA,128239.0,128798,1798.0,870.0,126130,0.9792853926303203,2019-01-09,TA,C   ,pnp
453684,FZT657,MT,SMD,SOT223,AU,TA,39342.0,39134,134.0,443.0,38557,0.9852557878059999,2019-01-08,TA,C   ,npn
453683,FZT603,MT,SMD,SOT223,CU,TA,93555.0,93456,140.0,1174.0,92142,0.985939907550077,2019-01-17,TA,C   ,npn
453682,FZT560,VT,SMD,SOT223,AU,TA,201970.0,201289,1462.0,683.0,199144,0.9893436799825127,2019-01-21,TA,B   ,pnp
453681,FZT560,VT,SMD,SOT223,AU,TA,80988.0,80550,1331.0,218.0,79001,0.9807697082557417,2019-01-22,TA,B   ,pnp
453680,FZT558,LT,SMD,SOT223,AU,TA,65626.0,65196,638.0,981.0,63577,0.9751671881710534,2019-01-15,TA,A   ,pnp
453679,BSP75N,SVMOS,SMD,SOT223,AU,TA,131316.0,130164,535.0,474.0,129155,0.992248240680987,2019-01-28,TA,E   ,
453678,BSP75N,SVMOS,SMD,SOT223,AU,TA,38043.0,37699,94.0,738.0,36867,0.9779304490835301,2019-01-30,TA,E   ,
453647,ZDT694Q,2MT,SMD,SM8,AU,TA,122099.0,121886,1570.0,1261.0,119055,0.9767733784027698,2019-01-09,TA,C   ,2npn
453646,ZXTN25100BFH,SS6,SMD,LFSOT23,AU,TA,21477.0,21378,42.0,25.0,21311,0.9968659369445224,2019-01-25,TA,B   ,
453645,ZXMN2A14F,UMOS,SMD,LFSOT23,AU,TA,98421.0,97858,326.0,1457.0,96075,0.9817797216374747,2019-02-13,TA,C   ,
453644,ZMR330F,IC,SMD,LFSOT23,AU,TA,326111.0,324321,1104.0,4112.0,319105,0.9839171684843103,2019-01-24,TA,B   ,
453643,ZXMP10A13F,UMOS,SMD,SOT23,CU,TC,116913.0,115901,64.0,160.0,115677,0.9980673160714748,2019-01-14,TC,B   ,pMOSe
453642,ZXMN6A07FQ,UMOS,SMD,SOT23,AU,TA,183665.0,182047,74.0,970.0,181003,0.9942652172241234,2019-01-18,TA,B   ,nMOSe
453641,ZXMN6A07FQ,UMOS,SMD,SOT23,AU,TA,183030.0,182865,34.0,558.0,182273,0.9967626391053509,2019-01-17,TA,B   ,nMOSe
453640,ZRC250F01,IC,SMD,SOT23,AU,TA,251758.0,251187,135.0,18.0,251034,0.9993908920445723,2019-01-14,TA,B   ,
453639,ZRC250F01,IC,SMD,SOT23,AU,TA,146800.0,146100,64.0,12.0,146024,0.9994798083504449,2019-01-11,TA,B   ,
453638,FMMT734,ST,SMD,SOT23,CU,TA,94474.0,93990,2394.0,231.0,91365,0.9720714969677625,2019-01-14,TA,B   ,pnp
453637,FMMT624,ST,SMD,SOT23,CU,TA,324738.0,324040,2044.0,1943.0,320053,0.9876959634613011,2019-01-16,TA,B   ,npn
453636,FMMT619,ST,SMD,SOT23,CU,TC,38559.0,38460,81.0,369.0,38010,0.9882995319812793,2019-01-17,TC,B   ,npn
453635,FMMT619,ST,SMD,SOT23,CU,TC,96423.0,96250,197.0,578.0,95475,0.9919480519480519,2019-01-17,TC,B   ,npn
453634,FMMT591,HT,SMD,SOT23,CU,TA,226468.0,225894,1358.0,718.0,223818,0.9908098488671678,2019-01-15,TA,A   ,pnp
453633,FMMT591,HT,SMD,SOT23,CU,TA,194689.0,193710,1759.0,740.0,191211,0.98709927210779,2019-01-14,TA,A   ,pnp
453632,FMMT493,HT,SMD,SOT23,CU,TA,227177.0,226640,1091.0,1058.0,224491,0.9905180021178962,2019-01-11,TA,A   ,npn
453631,FMMT493,HT,SMD,SOT23,CU,TA,194240.0,193900,51.0,7.0,193842,0.9997008767405879,2019-01-09,TA,A   ,npn
