,a_lot,ba,device,wafer_info,device_group,package,bond_wire,release,scrapped,final_test_para_fails,final_test_gross_fails,final_test_output,final_test_yield,delivery_date,quality_id,wps,fa,class_name,cause,edit_user,edit_date,create_user,create_date,box_class
401,497458,617039,FZT560,9Y32QUITE.5: 12(unprobed),VT,SOT223,AU,True,False,10766.0,1075.0,230493.0,0.9511376860036148,2019-08-29 00:00:00.000,860,False,True,Prozessfehler,HFE,felix-kannemann,2019-08-29 13:27:30.983,felix-kannemann,2019-08-27 08:16:57.787,       440: Totalausfall;        440: Vision;        441: Grenzwert
402,497460,617041,FZT692BQ,9Y33LOUSE.4: 6(probed); 9Y31DIDNT.3: 9(probed),MT,SOT223,AU,True,False,820.0,1348.0,187518.0,0.9885705850721719,2019-08-27 00:00:00.000,859,False,False,Q-Fehler,Bodenfreiheit,felix-kannemann,2019-09-09 10:40:45.483,felix-kannemann,2019-08-26 09:08:02.487,       435: Grenzwert;        436: Vision;        438: Totalausfall;        440: Grenzwert;        440: Totalausfall;        440: Vision
403,488957,616130,ZXTN25100DFH,9Y18SHOPS.3: 3(probed),SS6,LFSOT23,AU,True,False,1142.0,70.0,37503.0,0.9686943045331267,2019-08-30 00:00:00.000,858,False,True,Ausbeute,"ICB0, ICEV",felix-kannemann,2019-08-30 14:51:17.540,felix-kannemann,2019-08-23 12:24:21.187,       439: Grenzwert;        439: Totalausfall
404,497478,617059,ZXMP10A13F,9Y30NEEDS.4: 9(probed),UMOS,SOT23,CU,True,False,12685.0,517.0,162401.0,0.9248190520663087,2019-08-22 00:00:00.000,853,False,True,Ausbeute,,martin-krausse,2019-08-29 13:22:37.197,martin-krausse,2019-08-19 13:21:29.287,        21: Totalausfall;         21: Vision;        439: Grenzwert
405,452691,606955,ZX5T851G,9X50BREED.4: 19(unprobed),HT,SOT223,PD,False,False,3459.0,2886.0,162903.0,0.9625106352807714,2019-01-11 00:00:00.000,852,False,True,Reklamation,"leere BE, gerissene Drähte",martin-krausse,2019-08-30 09:27:29.450,martin-krausse,2019-08-19 08:17:25.180,       401: Ausfall Gurter;        401: Q-Fehler;        401: Vision;        403: Grenzwert;        403: Totalausfall
406,495164,616849,FZT788B,9Y31TEDDY.5: 4(probed),MT,SOT223,CU,True,True,,,,,2019-08-21 00:00:00.000,851,False,True,Ausbeute,TA (leer?!),felix-kannemann,2019-08-20 09:57:27.490,martin-krausse,2019-08-13 08:08:34.493,       146: Grenzwert;        146: Totalausfall;        146: Vision;        181: Totalausfall
407,495076,616813,FMMT720Q,9Y34SLEDS.8: 2(unprobed),ST,SOT23,AU,True,False,3247.0,250.0,34445.0,0.9078330082757894,2019-08-22 00:00:00.000,850,False,True,Prozessfehler,eutectic die attach,felix-kannemann,2019-08-22 09:10:34.760,felix-kannemann,2019-08-08 10:56:26.493,       435: Grenzwert;        435: Totalausfall;        435: Vision
408,492572,616556,ZMR330F,9Y25QUERN.4: 9(unprobed),IC,LFSOT23,AU,True,False,633.0,2481.0,179256.0,0.9829248231617043,2019-08-07 00:00:00.000,849,False,True,Ausbeute,Vout,felix-kannemann,2019-08-08 10:35:18.500,felix-kannemann,2019-08-06 15:30:44.817,        14: Grenzwert;         14: Totalausfall
409,488563,616118,FMMT614-7-55,9Y31CLOAK.5: 9(unprobed),HT,SOT23,AU,True,False,802.0,279.0,254151.0,0.995764637662989,2019-08-14 00:00:00.000,848,False,True,Q-Fehler,Die shear test,martin-krausse,2019-08-29 14:51:25.500,felix-kannemann,2019-08-01 11:57:47.013,       422: ICBO-Fehler;        422: ICES-Fehler;        422: IEBO-Fehler;        422: Totalausfall;        431: Ausfall Gurter;        431: Blown on Test;        431: Grenzwert;        431: ICBO-Fehler;        431: ICES-Fehler;        431: IEBO-Fehler;        431: Kelvin;        431: Kurzschluss;        431: Offen;        431: Q-Fehler;        431: RTHI-Fehler;        431: Totalausfall;        431: VBESAT-Fehler;        431: VCESAT-Fehler;        431: Vision
410,488562,616117,FMMT614-7-55,9Y31CLOAK.5: 9(unprobed),HT,SOT23,AU,True,False,803.0,116.0,254274.0,0.9963988040424306,2019-08-14 00:00:00.000,847,False,True,Q-Fehler,Die shear test,martin-krausse,2019-08-05 08:46:45.273,felix-kannemann,2019-08-01 11:56:09.437,       430: Ausfall Gurter;        430: Vision;        431: Ausfall Gurter;        431: Blown on Test;        431: Grenzwert;        431: ICBO-Fehler;        431: ICES-Fehler;        431: IEBO-Fehler;        431: Kelvin;        431: Kurzschluss;        431: Leer;        431: Offen;        431: RTHI-Fehler;        431: Totalausfall;        431: VBESAT-Fehler;        431: VCESAT-Fehler;        431: Vision
411,484158,615650,FMMT614-7-55,9Y30INSET.4: 7(unprobed),HT,SOT23,AU,True,False,2676.0,1428.0,194587.0,0.9793448117931864,2019-08-05 00:00:00.000,846,False,True,Q-Fehler,Rth,felix-kannemann,2019-08-08 10:46:45.883,felix-kannemann,2019-07-29 11:52:25.553,        14: Ausfall Gurter;         14: Blown on Test;         14: Grenzwert;         14: ICBO-Fehler;         14: ICES-Fehler;         14: IEBO-Fehler;         14: Kelvin;         14: Kurzschluss;         14: Offen;         14: Q-Fehler;         14: RTHI-Fehler;         14: Totalausfall;         14: VBESAT-Fehler;         14: VCESAT-Fehler;         14: Vision;         90: Blown on Test;         90: Grenzwert;         90: ICBO-Fehler;         90: ICES-Fehler;         90: IEBO-Fehler;         90: Kurzschluss;         90: RTHI-Fehler;         90: Totalausfall;         90: VBESAT-Fehler;         90: VCESAT-Fehler;        229: Kelvin;        229: RTHI-Fehler;        431: Ausfall Gurter;        431: Kelvin;        431: Vision;        443: Ausfall Gurter;        443: Q-Fehler;        443: Vision
412,480432,614718,ZXMS6004FF,9Y21OCHRE.4: 17(probed); 9Y21OCHRE.6: 6(probed),SVMOS,SOT23F,AU,True,False,21433.0,625.0,274176.0,0.9255385944894914,2019-08-16 00:00:00.000,845,False,False,Prozessfehler,Mold issue,martin-krausse,2019-07-29 10:14:59.663,ingo-hoerselmann,2019-07-29 10:12:01.767,        21: Ausfall Gurter;         21: Blown on Test;         21: RTHI-Fehler;         21: Totalausfall;         21: Vision 5S;         21: Vision Marking;        223: Grenzwert
413,479874,614558,ZXMS6004FF,9Y19ADAPT.4: 24(probed),SVMOS,SOT23F,AU,True,False,1472.0,562.0,321418.0,0.9937115862631859,2019-08-02 00:00:00.000,844,False,False,Prozessfehler,Mold issue,martin-krausse,2019-07-29 10:14:33.000,ingo-hoerselmann,2019-07-29 10:09:05.013,       229: Vision 5S;        422: Grenzwerte;        422: Totalausfall;        422: Vision 5S;        422: Vision Marking
414,486000,615910,ZMR330F,9Y25QUERN.4: 15(unprobed),IC,LFSOT23,AU,True,False,1483.0,7148.0,291795.0,0.9712707954704319,2019-07-26 00:00:00.000,843,False,True,Ausbeute,V_out,felix-kannemann,2019-07-25 16:03:08.513,felix-kannemann,2019-07-24 15:20:47.733,         8: Grenzwert;          8: Totalausfall
415,484157,615649,FMMT614-7-55,9Y30INSET.4: 8(unprobed),HT,SOT23,AU,True,False,3803.0,1834.0,222031.0,0.9752402621360929,2019-08-05 00:00:00.000,842,False,True,Q-Fehler,R_th,felix-kannemann,2019-08-08 10:46:55.713,felix-kannemann,2019-07-24 15:03:43.030,        14: Ausfall Gurter;         14: Kelvin;         14: RTHI-Fehler;         14: Vision;         90: Blown on Test;         90: Grenzwert;         90: ICBO-Fehler;         90: ICES-Fehler;         90: IEBO-Fehler;         90: Kelvin;         90: Kurzschluss;         90: Leer;         90: Offen;         90: RTHI-Fehler;         90: Totalausfall;         90: VBESAT-Fehler;         90: VCESAT-Fehler;        430: Vision
416,484156,615648,FMMT614-7-55,9Y30INSET.4: 8(unprobed),HT,SOT23,AU,True,False,3062.0,1684.0,222514.0,0.9791164305201091,2019-07-15 00:00:00.000,840,False,True,Q-Fehler,R_th,felix-kannemann,2019-08-08 10:47:06.720,felix-kannemann,2019-07-24 14:03:37.563,        14: Ausfall Gurter;         14: Blown on Test;         14: Grenzwert;         14: ICBO-Fehler;         14: ICES-Fehler;         14: IEBO-Fehler;         14: Kurzschluss;         14: Offen;         14: RTHI-Fehler;         14: Totalausfall;         14: VCESAT-Fehler;         14: Vision;         90: Ausfall Gurter;         90: Blown on Test;         90: Grenzwert;         90: ICBO-Fehler;         90: ICES-Fehler;         90: IEBO-Fehler;         90: Kelvin;         90: Leer;         90: Q-Fehler;         90: RTHI-Fehler;         90: Totalausfall;         90: VBESAT-Fehler;         90: VCESAT-Fehler;         90: Vision;        137: Blown on Test;        137: ICBO-Fehler;        137: ICES-Fehler;        137: IEBO-Fehler;        137: Kurzschluss;        137: Offen;        137: RTHI-Fehler;        137: Totalausfall;        218: Blown on Test;        218: Grenzwert;        218: ICBO-Fehler;        218: ICES-Fehler;        218: IEBO-Fehler;        218: Kurzschluss;        218: Offen;        218: Totalausfall;        218: VBESAT-Fehler;        430: Kelvin;        430: RTHI-Fehler
417,483458,615502,FZT849,9Y28CEASE.7: 13(unprobed); 9Y28CEASE.9: 4(unprobed); 9Y23MAFIA.5: 1(ringprobed),HT,SOT223,CU,False,False,1043.0,738.0,90771.0,0.9807567637652347,2019-07-17 00:00:00.000,839,False,False,Q-Fehler,dirt,martin-krausse,2019-07-22 07:39:37.440,ingo-hoerselmann,2019-07-22 07:38:56.633,        15: Grenzwert;         15: Totalausfall;        219: Ausfall Gurter;        219: Q-Fehler;        219: Vision
418,484168,615660,ZMR330F,9Y30LEMUR.17: 12(unprobed),IC,LFSOT23,AU,True,False,549.0,5170.0,238362.0,0.9765692536494033,2019-07-23 00:00:00.000,838,False,True,Q-Fehler,"Vout, Vin offen",felix-kannemann,2019-07-22 15:14:47.070,felix-kannemann,2019-07-17 10:44:53.250,       229: Totalausfall;        230: Grenzwert
419,482775,615385,ZHT431F01,9Y28BASIC.5: 7(ringprobed),IC,LFSOT23,AU,True,False,138.0,966.0,136666.0,0.9919866444073456,2019-07-17 00:00:00.000,837,False,True,Ausbeute,V_ref offen,felix-kannemann,2019-07-18 11:30:48.470,felix-kannemann,2019-07-16 07:57:06.200,       137: GND offen;        137: Grenzwert;        137: Iz_off >25nA;        137: Totalausfall;        137: Vref offen;        137: Vz offen;        219: Ausfall Gurter
420,481658,615170,ZR431LF01,9Y22GRADE.5: 11(probed),IC,LFSOT23,AU,True,False,1055.0,21.0,206060.0,0.9948053452803954,2019-07-17 00:00:00.000,836,False,True,Ausbeute,Vref/Vz/Gnd offen,felix-kannemann,2019-07-18 11:31:27.300,felix-kannemann,2019-07-16 07:49:35.323,       218: GND offen;        218: Grenzwert;        218: Totalausfall;        218: Vref offen;        218: Vz offen;        219: Ausfall Gurter;        219: Totalausfall;        219: Vision
421,482776,615386,ZHT431FM,9Y24WREST.7: 2(ringprobed),IC,LFSOT23,AU,True,False,1990.0,1439.0,36831.0,0.9148286140089419,2019-07-23 00:00:00.000,835,False,True,Ausbeute,V_ref offen,felix-kannemann,2019-07-22 15:08:53.687,felix-kannemann,2019-07-15 15:00:49.367,       230: Grenzwert;        230: Iz_off >25nA;        230: Nebentyp;        230: Totalausfall;        230: Vision;        230: Vref offen;        230: Vz offen
422,480435,614721,ZXTN19060CFF,9Y23CHAOS.5: 9(probed); 9Y23CHAOS.7: 5(probed); 9Y23CHAOS.8: 1(probed),MT,SOT23F,CU,True,False,137.0,3727.0,171816.0,0.9780054644808743,2019-07-15 00:00:00.000,834,False,True,Q-Fehler,VCESAT,felix-kannemann,2019-07-12 15:07:07.297,felix-kannemann,2019-07-12 12:11:58.953,       216: Grenzwerte;        216: Totalausfall;        216: Vision 5S;        216: Vision Marking
423,481676,615181,FZT753,9Y27VIRUS.5: 24(unprobed),MT,SOT223,CU,True,False,958.0,1789.0,310948.0,0.9912430864374632,2019-07-11 00:00:00.000,833,False,False,Q-Fehler,Zinnschicht,ingo-hoerselmann,2019-07-11 14:03:19.500,ingo-hoerselmann,2019-07-11 14:00:56.173,       137: Ausfall Gurter;        137: Q-Fehler;        137: Vision;        212: Q-Fehler;        215: Grenzwert;        215: Totalausfall
424,484167,615659,ZMR250F,9Y30LEMUR.18: 3(unprobed),IC,LFSOT23,AU,True,False,50.0,1007.0,58893.0,0.9823686405337781,2019-07-15 00:00:00.000,832,False,False,Q-Fehler,bent posts,ingo-hoerselmann,2019-07-11 13:36:00.750,ingo-hoerselmann,2019-07-11 13:29:15.827,       219: Grenzwert;        219: Totalausfall;        219: Vision
425,481153,614931,ZHT431F01,9Y24NASTY.6: 3(ringprobed),IC,LFSOT23,AU,True,False,530.0,57.0,58657.0,0.9900918236445885,2019-07-05 00:00:00.000,829,False,True,Ausbeute,V_ref,felix-kannemann,2019-07-09 13:18:38.080,felix-kannemann,2019-07-04 09:59:31.157,       212: GND offen;        212: Grenzwert;        212: Iz_off >25nA;        212: Totalausfall;        212: Vref offen;        212: Vz offen;        212: ZHT431F02;        218: Ausfall Gurter
426,481649,615162,ZXMN3B01F,9Y20ABIDE.3: 7(probed),UMOS,SOT23,CU,True,False,343.0,852.0,124524.0,0.9904946746315195,2019-07-01 00:00:00.000,828,False,True,Q-Fehler,BVDSS,felix-kannemann,2019-07-04 09:58:12.810,felix-kannemann,2019-07-01 14:13:39.920,       218: Grenzwert;        218: Totalausfall
427,481652,615165,ZHT431FM,9Y28BASIC.7: 4(ringprobed),IC,LFSOT23,AU,True,False,73.0,4188.0,75519.0,0.9465906242165957,2019-07-09 00:00:00.000,827,False,True,Ausbeute,V_ref offen,felix-kannemann,2019-07-08 16:14:37.340,felix-kannemann,2019-07-01 12:15:44.783,       137: GND offen;        137: Grenzwert;        137: Iz_off >25nA;        137: Kelvin;        137: Leer;        137: Totalausfall;        137: Vref offen;        137: Vz offen;        137: ZHT431F02
428,481654,615167,ZMR500F,9Y09TOWNS.1: 7(probed),IC,LFSOT23,AU,True,False,31.0,6920.0,81448.0,0.9213678887770224,2019-06-28 00:00:00.000,826,False,True,Ausbeute,V_out,felix-kannemann,2019-07-01 12:15:17.297,felix-kannemann,2019-07-01 09:56:26.420,       212: Grenzwert;        212: Vision;        218: Totalausfall
429,481202,614974,ZXMN6A11G,9Y25DOTTY.4: 18(probed),UMOS,SOT223,CU,True,False,74.0,2329.0,185594.0,0.9872178811364011,2019-07-11 00:00:00.000,825,False,False,Prozessfehler,Mold issue,ingo-hoerselmann,2019-06-28 11:11:21.943,ingo-hoerselmann,2019-06-28 11:09:04.420,       137: Grenzwert;        137: IGSS@27V;        137: Totalausfall;        137: Vision;        217: Totalausfall;        218: Grenzwert;        218: IGSS@27V;        218: Vision
430,481154,614932,ZMR330F,9Y19EPOCH.4: 15(unprobed),IC,LFSOT23,AU,False,True,509.0,6968.0,297430.0,0.9754777686310908,2019-06-28 00:00:00.000,824,False,True,Ausbeute,V_OUT,felix-kannemann,2019-07-04 12:26:13.977,felix-kannemann,2019-06-27 09:56:50.843,       212: Totalausfall;        214: Grenzwert;        214: Totalausfall
431,481155,614933,ZMR500F,9Y17GNATS.5: 7(unprobed),IC,LFSOT23,AU,True,False,277.0,11432.0,126807.0,0.9154682491553322,2019-06-27 00:00:00.000,822,False,True,Ausbeute,V_OUT,ingo-hoerselmann,2019-06-28 10:28:31.290,felix-kannemann,2019-06-25 09:40:19.953,       214: Grenzwert;        214: Totalausfall;        214: Vision
432,474183,612854,ZXCT1008F,9Y17DEBAR.1: 12(probed),IC,LFSOT23,AU,True,False,95706.0,845.0,95822.0,0.4981052434593212,2019-05-06 00:00:00.000,820,True,False,Ausbeute,Iout,dbo,2019-06-26 11:30:36.687,christoph-siebert,2019-06-20 12:04:48.627,       174: Totalausfall;        174: Vision;        235: Grenzwert
433,479171,614244,ZXCT1008QF,9Y22LACKS.2: 10(probed),IC,LFSOT23,AU,True,False,30370.0,130.0,109843.0,0.7826753026513613,2019-06-17 00:00:00.000,819,True,False,Ausbeute,Iout,dbo,2019-07-22 13:48:42.530,christoph-siebert,2019-06-20 11:39:36.263,        24: Grenzwert;         24: Totalausfall;         24: Vision;        186: Grenzwert
434,477404,613362,ZXCT1008QF,9Y18BAILS.2: 12(probed),IC,LFSOT23,AU,True,False,88275.0,248.0,113547.0,0.5619191369327461,2019-05-28 00:00:00.000,818,True,False,Ausbeute,Iout,dbo,2019-06-26 11:30:14.390,christoph-siebert,2019-06-20 11:38:13.193,        10: Totalausfall;         10: Vision;        203: Grenzwert
435,477402,613360,ZXCT1008F,9Y18BAILS.2: 4(probed),IC,LFSOT23,AU,True,False,35450.0,52.0,32292.0,0.4763253385255332,2019-05-28 00:00:00.000,817,True,False,Ausbeute,Iout,dbo,2019-06-26 11:30:25.203,christoph-siebert,2019-06-20 11:36:37.350,       202: Totalausfall;        202: Vision;        203: Grenzwert
436,477403,613361,ZXCT1008QF,9Y18BAILS.2: 5(probed),IC,LFSOT23,AU,True,False,23539.0,123.0,57218.0,0.7074431256181998,2019-05-27 00:00:00.000,816,True,False,Ausbeute,Iout,dbo,2019-06-26 11:29:44.893,christoph-siebert,2019-06-20 11:35:02.453,        10: Totalausfall;         10: Vision;        203: Grenzwert
437,474181,612852,ZXCT1008QF,9Y14SHOCK.6: 6(probed),IC,LFSOT23,AU,True,False,44692.0,320.0,43608.0,0.49207853757616793,2019-05-03 00:00:00.000,815,True,False,Ausbeute,Iout,dbo,2019-06-26 11:30:46.687,christoph-siebert,2019-06-20 11:30:34.790,       133: Totalausfall;        133: Vision;        180: Grenzwert
438,474180,612851,ZXCT1008QF,9Y14SHOCK.2: 8(probed),IC,LFSOT23,AU,True,False,20957.0,1247.0,74631.0,0.77070274177725,2019-05-08 00:00:00.000,814,True,False,Ausbeute,Iout,dbo,2019-06-26 11:30:57.877,christoph-siebert,2019-06-20 11:26:18.063,       232: Totalausfall;        232: Vision;        235: Grenzwert
439,479754,614547,FZT753Q,9Y24METED.7: 15(unprobed),MT,SOT223,AU,False,False,434.0,1001.0,189221.0,0.9924733551527358,2019-06-20 00:00:00.000,813,False,False,Q-Fehler,Whisker,martin-krausse,2019-06-19 12:18:52.737,ingo-hoerselmann,2019-06-19 12:17:57.640,        79: Grenzwert;         79: Totalausfall;         79: Vision
440,480518,614761,ZVN4306GV,9Y27TILLS.4: 11(unprobed),MOSFET-H,SOT223,CU,False,False,695.0,1346.0,56918.0,0.9653827235875778,2019-06-20 00:00:00.000,812,False,False,Q-Fehler,Whisker,martin-krausse,2019-06-19 12:17:41.960,ingo-hoerselmann,2019-06-19 12:16:47.410,        79: Grenzwert;         79: Vision;        199: Totalausfall
441,479752,614545,BSP75G,9Y23GNARL.5: 2(ringprobed); 9Y23GNARL.7: 2(probed); 9Y23GNARL.4: 8(probed); 9Y23GNARL.6: 13(unprobed),SVMOS,SOT223,AU,True,False,2569.0,3925.0,129117.0,0.9521130291790489,2019-06-20 00:00:00.000,811,False,False,Q-Fehler,Whisker,martin-krausse,2019-06-28 10:27:24.680,ingo-hoerselmann,2019-06-19 12:14:28.700,        79: Vision;        199: Grenzwert;        199: Totalausfall
442,481150,614928,ZXMP6A13F,9Y17NIECE.1: 9(probed),UMOS,SOT23,CU,True,False,128.0,903.0,163133.0,0.9937196949392071,2019-06-27 00:00:00.000,810,False,False,Q-Fehler,Bond,ingo-hoerselmann,2019-06-20 09:16:59.420,ingo-hoerselmann,2019-06-19 09:57:07.700,       214: Ausfall Gurter
443,479715,614542,ZXCT1008QF,9Y23BREWS.4: 9(probed),IC,LFSOT23,AU,True,False,45375.0,166.0,94439.0,0.6746606658094013,2019-06-24 00:00:00.000,809,False,True,Q-Fehler,Epoxy-Overflow,ingo-hoerselmann,2019-06-28 10:26:03.013,ingo-hoerselmann,2019-06-19 09:54:28.680,        79: Totalausfall;         79: Vision;        137: Grenzwert;        137: Totalausfall;        137: Vision;        211: Grenzwert
444,479715,615948,ZXCT1008QF,9Y23BREWS.4: 9(probed),IC,LFSOT23,AU,True,False,,,,,2019-07-10 00:00:00.000,809,False,True,Q-Fehler,Epoxy-Overflow,ingo-hoerselmann,2019-06-28 10:26:03.013,ingo-hoerselmann,2019-06-19 09:54:28.680,        79: Totalausfall;         79: Vision;        137: Grenzwert;        137: Totalausfall;        137: Vision;        211: Grenzwert
445,480450,614736,ZXM61N03F,8Y15PUPPY.3: 9(unprobed),HDMOS,SOT23,AU,True,False,133.0,4253.0,165404.0,0.9741680899935214,2019-06-27 00:00:00.000,808,False,True,Ausbeute,"IDSS, IGSS",felix-kannemann,2019-06-27 11:50:36.670,ingo-hoerselmann,2019-06-19 09:46:58.697,       212: Ausfall Gurter;        212: Totalausfall
446,479189,614258,FZT951,9Y24TWANG.7: 21(unprobed),HT,SOT223,CU,False,True,1383.0,1353.0,105107.0,0.9746297858924547,,807,False,True,Q-Fehler,?,felix-kannemann,2019-07-04 12:32:15.750,felix-kannemann,2019-06-17 09:23:14.590,       200: Totalausfall;        211: Grenzwert;        425: Ausfall Gurter;        425: Vision
