a_lot,ba,device,wafer_info,device_group,department,package,bond_wire,ship_package,uk_input,final_test_input,final_test_para_fails,final_test_gross_fails,final_test_output,final_test_yield,delivery_date,quality_id,wps,fa,class_name,cause,comment,edit_user,edit_date,create_user,create_date,operator,tester,workplace,transistor_type,chip_configuration,lead_frame,box_class,year,month,week,day
440921,18201461,ZRB500F01,,IC,SMD,SOT23,AU,TA,98193.0,97670.0,711.0,97.0,96862.0,0.9917272448039316,2018-07-05 00:00:00.000,0,,,,,,,,,,325; 275,HP40369; HP40369,441; 441,,ZRB50001C,TRÄGERBAND TB 401 L-A veredelt,       356: Ausfall Gurter,2018.0,7.0,27.0,5.0
440920,18201484,FMMT618-79,,ST,SMD,SOT23,AU,TA,78104.0,77724.0,1570.0,647.0,75507.0,0.9714759919715917,2018-07-06 00:00:00.000,0,,,,,,,,,,293; 325,HP40171; HP40171,250; 250,npn,FMMT618C,TRÄGERBAND TB 401 LS-N  85 my,       362: Grenzwert;        362: Totalausfall,2018.0,7.0,27.0,6.0
440919,18201483,FMMT618Q,,ST,SMD,SOT23,AU,TA,58371.0,59159.0,442.0,337.0,58380.0,0.9868320965533562,2018-07-02 00:00:00.000,0,,,,,,,,,,275; 331,HP40186; HP40186,1023; 1023,npn,,TRÄGERBAND TB 401 LS-N  85 my,,2018.0,7.0,27.0,2.0
440918,18201451,FMMT593,,HT,SMD,SOT23,CU,TC,129033.0,129145.0,25.0,100.0,129020.0,0.9990320957063765,2018-06-19 00:00:00.000,0,,,,,,,,,,289; 225; 322,HP40171; HP40171; HP40171,250; 250; 250,pnp,,TRÄGERBAND TB 401 LS-N  85 my,,2018.0,6.0,25.0,19.0
440917,18201464,FMMT591Q,,HT,SMD,SOT23,AU,TC,128722.0,129025.0,90.0,65.0,128870.0,0.9987986824258864,2018-07-02 00:00:00.000,0,,,,,,,,,,225; 287; 275,HP40186; HP40186; HP40186,1023; 1023; 1023,pnp,,TRÄGERBAND TB 401 LS-N  85 my,       357: Grenzwert;        357: Totalausfall,2018.0,7.0,27.0,2.0
440916,18201463,FMMT591Q,,HT,SMD,SOT23,AU,TC,161223.0,160145.0,77.0,58.0,160010.0,0.9991570139561022,2018-06-26 00:00:00.000,0,,,,,,,,,,292; 275,HP40186; HP40186,1023; 1023,pnp,,TRÄGERBAND TB 401 LS-N  85 my,,2018.0,6.0,26.0,26.0
440915,18201462,FMMT591Q,,HT,SMD,SOT23,AU,TA,193215.0,195209.0,1573.0,236.0,193400.0,0.9907330092362545,2018-06-20 00:00:00.000,0,,,,,,,,,,225; 292; 304; 231,HP40186; HP40186; HP40186; HP40186,1023; 1023; 1023; 1023,pnp,,TRÄGERBAND TB 401 LS-N  85 my,,2018.0,6.0,25.0,20.0
440914,18201482,FMMT459Q,,VT,SMD,SOT23,AU,TA,19978.0,19614.0,21.0,11.0,19582.0,0.9983685122871419,2018-07-02 00:00:00.000,0,,,,,,,,,,331,HP40186,1023,npn,ZTX459C,TRÄGERBAND TB 401 LS-N  85 my,,2018.0,7.0,27.0,2.0
440911,18201619,ZXTP19100CG,,HT,SMD,SOT223,PD,TA,39936.0,39707.0,299.0,1026.0,38382.0,0.9666305689173194,2018-07-11 00:00:00.000,0,,,,,,,,,,,,,,,LEADFRAME DZN 2000 (all over Ag),       373: Grenzwert;        373: Totalausfall;        373: Vision,2018.0,7.0,28.0,11.0
440910,18201460,ZXMS6006SG,,SVMOS,SMD,SOT223,AU,TA,95961.0,95328.0,4780.0,26.0,90522.0,0.9495845921450151,2018-07-13 00:00:00.000,0,,,,,,,,,,,,,,,LEADFRAME DZN 2012 (spot Ag),       357: Grenzwert;        357: Totalausfall;        360: Grenzwert;        362: Totalausfall;      30614: Vision,2018.0,7.0,28.0,13.0
440909,18201647,ZXMS6005DG,9X19COAST.5: 5(probed),SVMOS,SMD,SOT223,AU,TA,33443.0,33264.0,1403.0,171.0,31690.0,0.9526815776815777,2018-07-18 00:00:00.000,0,,,,,,,,,,,,,,,LEADFRAME DZN 2000 (all over Ag),       374: Vision;        375: Totalausfall;        376: Grenzwert,2018.0,7.0,29.0,18.0
440908S,18201474,ZXMP6A17G,,UMOS,SMD,SOT223,AU,TA,95864.0,96784.0,15.0,865.0,95904.0,0.9909075880310795,2018-06-15 00:00:00.000,0,,,,,,,,,,,,,pMOSe,ZXMP6A17D,TRÄGERBAND TB4404-B,,2018.0,6.0,24.0,15.0
